monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,service_id
1,1,1,1,1,1,1,20250422,20250513,225
1,1,1,1,1,1,1,20250422,20250513,766
1,1,1,1,1,1,1,20250422,20250513,795
1,1,1,1,1,1,1,20250422,20250513,991
1,1,1,1,1,1,1,20250423,20250504,1232
1,1,1,1,1,1,1,20250425,20250501,1175
1,1,1,1,1,1,1,20250425,20250502,1172
1,1,1,1,1,1,1,20250425,20250509,388
1,1,1,1,1,1,1,20250425,20250513,170
1,1,1,1,1,1,1,20250425,20250513,687
1,1,1,1,1,1,1,20250426,20250502,916
1,1,1,1,1,1,1,20250426,20250509,553
1,1,1,1,1,1,1,20250426,20250511,445
1,1,1,1,1,1,1,20250426,20250512,767
1,1,1,1,1,1,1,20250426,20250513,299
1,1,1,1,1,1,1,20250427,20250513,507
1,1,1,1,1,1,1,20250428,20250504,1104
1,1,1,1,1,1,1,20250428,20250511,529
1,1,1,1,1,1,1,20250428,20250513,1005
1,1,1,1,1,1,1,20250428,20250513,82
1,1,1,1,1,1,1,20250429,20250513,626
1,1,1,1,1,1,1,20250429,20250513,677
1,1,1,1,1,1,1,20250430,20250513,301
1,1,1,1,1,1,1,20250430,20250513,463
1,1,1,1,1,1,1,20250430,20250513,911
1,1,1,1,1,1,1,20250501,20250513,438
1,1,1,1,1,1,1,20250501,20250513,468
1,1,1,1,1,1,1,20250501,20250513,567
1,1,1,1,1,1,1,20250502,20250513,143
1,1,1,1,1,1,1,20250502,20250513,914
1,1,1,1,1,1,1,20250503,20250510,113
1,1,1,1,1,1,1,20250503,20250511,839
1,1,1,1,1,1,1,20250503,20250512,1022
1,1,1,1,1,1,1,20250503,20250513,348
1,1,1,1,1,1,1,20250503,20250513,875
1,1,1,1,1,1,1,20250504,20250513,399
1,1,1,1,1,1,1,20250504,20250513,728
1,1,1,1,1,1,1,20250505,20250511,221
1,1,1,1,1,1,1,20250505,20250513,1064
1,1,1,1,1,1,1,20250505,20250513,1185
1,1,1,1,1,1,1,20250505,20250513,229
1,1,1,1,1,1,1,20250506,20250513,931
1,1,1,1,1,1,1,20250507,20250513,10
1,1,1,1,1,1,1,20250508,20250512,336
1,1,1,1,1,1,1,20250508,20250513,204
